sep=;
Variations;Start node;End node;Path;Weight;Path length;Search duration
Baseline;Q10732;Q22965;Q10732,<P21,Q6581097,P21>,Q1359176,<P19,Q22965;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0,1.1331355531422966,1.0;4;19479
Baseline;Q22384;Q28179;Q22384,<P17,Q142,P27>,Q3588762,<P1343,Q678259,P1343>,Q28179;1.0,1.2477060052196456,1.0,1.1831851441532963,1.0,1.0069143881804807,1.0,1.0069143881804807,1.0;5;22970
Baseline;Q91968;Q99723;Q91968,<P21,Q6581097,P21>,Q99723;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;13496
Baseline;Q71521;Q66780;Q71521,<P21,Q6581097,P21>,Q5484995,<P19,Q66780;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0,1.1331355531422966,1.0;4;15882
Baseline;Q69026;Q9626;Q69026,<P17,Q142,P20>,Q6105847,<P102,Q9626;1.0,1.2477060052196456,1.0,1.0505425453653752,1.0,1.0209125183913683,1.0;4;16041
Baseline;Q86639;Q78508;Q86639,<P21,Q6581097,P21>,Q78508;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;11805
Baseline;Q7608;Q67533;Q7608,<P31,Q577,<P972,Q5460604,P972>,Q183,P27>,Q67533;1.0,2.0,1.0,1.0001131944930988,1.0,1.0001131944930988,1.0,1.1831851441532963,1.0;5;40339
Baseline;Q77192;Q87673;Q77192,<P31,Q5,P31>,Q87673;1.0,2.0,1.0,2.0,1.0;3;14580
Baseline;Q85984;Q98413;Q85984,<P31,Q5,P31>,Q98413;1.0,2.0,1.0,2.0,1.0;3;13667
Baseline;Q67662;Q91938;Q67662,<P421,Q6655,P421>,Q1707,P20>,Q91938;1.0,1.0523290259581026,1.0,1.0523290259581026,1.0,1.0505425453653752,1.0;4;17818
Baseline;Q20269;Q26707;Q20269,<P17,Q183,P17>,Q4938220,<P31,Q3957,P31>,Q26707;1.0,1.2477060052196456,1.0,1.2477060052196456,1.0,2.0,1.0,2.0,1.0;5;23964
Baseline;Q58293;Q65068;Q58293,<P31,Q5,P31>,Q65068;1.0,2.0,1.0,2.0,1.0;3;14790
Baseline;Q98792;Q28772;Q98792,<P21,Q6581097,P21>,Q4040446,<P31,Q571,P31>,Q28772;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0,2.0,1.0,2.0,1.0;5;38054
Baseline;Q816;Q25010;Q816,<P1343,Q2657718,P1343>,Q5151,P527>,Q577,P31>,Q25010;1.0,1.0069143881804807,1.0,1.0069143881804807,1.0,1.013437959784208,1.0,2.0,1.0;5;31794
Baseline;Q94265;Q35705;Q94265,<P27,Q30,P27>,Q35705;1.0,1.1831851441532963,1.0,1.1831851441532963,1.0;3;11778
Baseline;Q35680;Q53232;Q35680,<P31,Q34770,P31>,Q652,P37>,Q38,P17>,Q53232;1.0,2.0,1.0,2.0,1.0,1.0005170382890773,1.0,1.2477060052196456,1.0;5;20787
Baseline;Q12703;Q86459;Q12703,P131>,Q3431877,<P31,Q4022,P31>,Q86459;1.0,1.1669304587332725,1.0,2.0,1.0,2.0,1.0;4;29619
Baseline;Q77482;Q26802;Q77482,<P27,Q183,P530>,Q252,P17>,Q26802;1.0,1.1831851441532963,1.0,1.0001931093673369,1.0,1.2477060052196456,1.0;4;21246
Baseline;Q17798;Q34529;Q17798,P19>,Q3547632,<P21,Q6581097,P21>,Q34529;1.0,1.1331355531422966,1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;4;19404
Baseline;Q61019;Q16182;Q61019,<P21,Q6581097,P21>,Q16182;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;15561
Baseline;Q2451;Q86891;Q2451,P837>,Q4158156,<P17,Q212,P27>,Q1986239,<P641,Q2736,P641>,Q86891;1.0,1.0000796959293772,1.0,1.2477060052196456,1.0,1.1831851441532963,1.0,1.051601253240384,1.0,1.051601253240384,1.0;6;24596
Baseline;Q50100;Q74156;Q50100,<P17,Q38,P17>,Q1548456,<P149,Q74156;1.0,1.2477060052196456,1.0,1.2477060052196456,1.0,1.002442329923632,1.0;4;15052
Baseline;Q72993;Q30432;Q72993,<P31,Q5,P360>,Q3872501,<P910,Q6633837,<P971,Q30432;1.0,2.0,1.0,1.0136398269459819,1.0,1.029560074090941,1.0,1.0132879825544734,1.0;5;25778
Baseline;Q18803;Q82009;Q18803,<P421,Q6655,P421>,Q82009;1.0,1.0523290259581026,1.0,1.0523290259581026,1.0;3;9237
Baseline;Q68007;Q80764;Q68007,<P17,Q39,P27>,Q101549,<P551,Q406,P19>,Q80764;1.0,1.2477060052196456,1.0,1.1831851441532963,1.0,1.0016360654732712,1.0,1.1331355531422966,1.0;5;27721
Baseline;Q2798;Q81095;Q2798,<P910,Q8854316,<P31,Q4167836,P31>,Q9017184,P910>,Q81095;1.0,1.029560074090941,1.0,2.0,1.0,2.0,1.0,1.029560074090941,1.0;5;26379
Baseline;Q10456;Q17869;Q10456,<P17,Q183,P17>,Q168717,<P137,Q2537,P31>,Q17869;1.0,1.2477060052196456,1.0,1.2477060052196456,1.0,1.0059732536957893,1.0,2.0,1.0;5;43064
Baseline;Q83542;Q20609;Q83542,<P495,Q183,P17>,Q505655,<P31,Q34770,P31>,Q20609;1.0,1.033176276886429,1.0,1.2477060052196456,1.0,2.0,1.0,2.0,1.0;5;30647
Baseline;Q74543;Q35261;Q74543,<P166,Q449353,<P2517,Q7817977,<P31,Q4167836,P31>,Q7038757,<P971,Q35261;1.0,1.0383458934701886,1.0,1.0000615235059203,1.0,2.0,1.0,2.0,1.0,1.0132879825544734,1.0;6;32756
Baseline;Q36171;Q71436;Q36171,<P17,Q1016,<P530,Q183,P27>,Q71436;1.0,1.2477060052196456,1.0,1.0001931093673369,1.0,1.1831851441532963,1.0;4;13617
Baseline;Q15277;Q60311;Q15277,<P1343,Q2657718,P1343>,Q179680,<P31,Q5,P31>,Q60311;1.0,1.0069143881804807,1.0,1.0069143881804807,1.0,2.0,1.0,2.0,1.0;5;31521
Baseline;Q48154;Q95385;Q48154,<P407,Q188,P1412>,Q95385;1.0,1.0047193564772647,1.0,1.0487648225670847,1.0;3;1816
Baseline;Q94554;Q20190;Q94554,<P21,Q6581097,P21>,Q3665577,<P20,Q20190;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0,1.0505425453653752,1.0;4;15199
Baseline;Q57540;Q13076;Q57540,<P21,Q6581097,P21>,Q201261,P138>,Q8860,P59>,Q13076;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0,1.0071186637357248,1.0,1.0026571148322008,1.0;5;29704
Baseline;Q51132;Q42160;Q51132,<P31,Q5,P31>,Q7560997,<P19,Q42160;1.0,2.0,1.0,2.0,1.0,1.1331355531422966,1.0;4;16842
Baseline;Q87585;Q44297;Q87585,<P27,Q183,P27>,Q44297;1.0,1.1831851441532963,1.0,1.1831851441532963,1.0;3;14529
Baseline;Q95714;Q23810;Q95714,<P21,Q6581097,P21>,Q23810;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;11823
Baseline;Q74450;Q10851;Q74450,<P27,Q183,P127>,Q10851;1.0,1.1831851441532963,1.0,1.0052955098787921,1.0;3;12171
Baseline;Q65944;Q71474;Q65944,<P21,Q6581097,P21>,Q71474;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;13937
Baseline;Q64053;Q63033;Q64053,P551>,Q2059478,<P31,Q5,P31>,Q63033;1.0,1.0016360654732712,1.0,2.0,1.0,2.0,1.0;4;14399
Baseline;Q79282;Q25878;Q79282,<P17,Q30,<P530,Q183,P27>,Q25878;1.0,1.2477060052196456,1.0,1.0001931093673369,1.0,1.1831851441532963,1.0;4;31293
Baseline;Q24048;Q90423;Q24048,<P21,Q6581097,P21>,Q90423;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;14628
Baseline;Q93626;Q81025;Q93626,<P17,Q962,<P1343,Q602358,P1343>,Q2054,P180>,Q3863245,<P180,Q81025;1.0,1.2477060052196456,1.0,1.0069143881804807,1.0,1.0069143881804807,1.0,1.0035592771316473,1.0,1.0035592771316473,1.0;6;29582
Baseline;Q73096;Q78069;Q73096,<P21,Q6581097,P21>,Q78069;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;11705
Baseline;Q920;Q51452;Q920,<P21,Q6581097,P21>,Q3779266,<P19,Q51452;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0,1.1331355531422966,1.0;4;20553
Baseline;Q71857;Q7147;Q71857,<P17,Q38,<P47,Q39,P17>,Q7147;1.0,1.2477060052196456,1.0,1.0490803221116793,1.0,1.2477060052196456,1.0;4;29635
Baseline;Q57796;Q62933;Q57796,<P21,Q6581097,P21>,Q62933;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;13071
Baseline;Q51816;Q5075;Q51816,<P17,Q38,<P530,Q252,<P150,Q5075;1.0,1.2477060052196456,1.0,1.0001931093673369,1.0,1.0217288543053318,1.0;4;16471
Baseline;Q58111;Q10474;Q58111,<P17,Q224,<P421,Q6655,P421>,Q10474;1.0,1.2477060052196456,1.0,1.0523290259581026,1.0,1.0523290259581026,1.0;4;14944
Baseline;Q51086;Q29358;Q51086,<P17,Q298,P530>,Q38,P17>,Q2030666,<P641,Q29358;1.0,1.2477060052196456,1.0,1.0001931093673369,1.0,1.2477060052196456,1.0,1.051601253240384,1.0;5;21578
Baseline;Q61456;Q63386;Q61456,<P21,Q6581097,P21>,Q63386;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;12249
Baseline;Q48778;Q89555;Q48778,<P17,Q30,<P530,Q183,P27>,Q89555;1.0,1.2477060052196456,1.0,1.0001931093673369,1.0,1.1831851441532963,1.0;4;27276
Baseline;Q29709;Q23292;Q29709,<P138,Q2044,<P421,Q6655,P421>,Q41358,P131>,Q23292;1.0,1.0071186637357248,1.0,1.0523290259581026,1.0,1.0523290259581026,1.0,1.1669304587332725,1.0;5;32591
Baseline;Q48990;Q80480;Q48990,<P463,Q543804,<P17,Q183,P17>,Q80480;1.0,1.014557753275415,1.0,1.2477060052196456,1.0,1.2477060052196456,1.0;4;23453
Baseline;Q70246;Q99479;Q70246,<P21,Q6581097,P21>,Q99479;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;13496
Baseline;Q50653;Q13633;Q50653,<P61,Q945845,<P21,Q6581097,P21>,Q60943,<P20,Q13633;1.0,1.0074673334267499,1.0,1.2343896693056822,1.0,1.2343896693056822,1.0,1.0505425453653752,1.0;5;34669
Baseline;Q28837;Q80208;Q28837,<P910,Q7478160,<P31,Q4167836,P31>,Q7081887,<P971,Q80208;1.0,1.029560074090941,1.0,2.0,1.0,2.0,1.0,1.0132879825544734,1.0;5;26670
Baseline;Q77873;Q75216;Q77873,<P21,Q6581097,P21>,Q75216;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;13314
Baseline;Q13072;Q90502;Q13072,<P17,Q298,P27>,Q5946639,<P106,Q639669,P106>,Q90502;1.0,1.2477060052196456,1.0,1.1831851441532963,1.0,1.2372857624535838,1.0,1.2372857624535838,1.0;5;34042
Baseline;Q15431;Q13663;Q15431,<P17,Q29,P27>,Q10306865,<P27,Q739,P17>,Q13663;1.0,1.2477060052196456,1.0,1.1831851441532963,1.0,1.1831851441532963,1.0,1.2477060052196456,1.0;5;35234
Baseline;Q92292;Q81474;Q92292,<P31,Q5,P360>,Q9219781,P1465>,Q81474;1.0,2.0,1.0,1.0136398269459819,1.0,1.0004164331254817,1.0;4;19707
Baseline;Q14037;Q4642;Q14037,<P59,Q8866,<P913,Q4693643,<P364,Q150,<P282,Q8229,P282>,Q4642;1.0,1.0026571148322008,1.0,1.0000084293771456,1.0,1.022260780844952,1.0,1.0014903576683247,1.0,1.0014903576683247,1.0;6;25104
Baseline;Q65132;Q59919;Q65132,<P17,Q39,<P972,Q5460604,P972>,Q7432,P105>,Q59919;1.0,1.2477060052196456,1.0,1.0001131944930988,1.0,1.0001131944930988,1.0,1.0992673010229104,1.0;5;31989
Baseline;Q82831;Q9990;Q82831,<P735,Q539581,<P407,Q150,P366>,Q755124,<P527,Q9990;1.0,1.111902171057241,1.0,1.0047193564772647,1.0,1.0021181820570308,1.0,1.013437959784208,1.0;5;37905
Baseline;Q93373;Q35585;Q93373,P40>,Q229826,<P1412,Q1321,<P31,Q34770,P31>,Q35585;1.0,1.009869486968402,1.0,1.0487648225670847,1.0,2.0,1.0,2.0,1.0;5;39617
Baseline;Q27325;Q34718;Q27325,<P17,Q38,<P1343,Q2657718,P1343>,Q34718;1.0,1.2477060052196456,1.0,1.0069143881804807,1.0,1.0069143881804807,1.0;4;25074
Baseline;Q68970;Q43761;Q68970,<P17,Q884,P530>,Q183,P27>,Q43761;1.0,1.2477060052196456,1.0,1.0001931093673369,1.0,1.1831851441532963,1.0;4;27054
Baseline;Q39523;Q56729;Q39523,<P17,Q928,P17>,Q3436621,<P31,Q34770,P31>,Q56729;1.0,1.2477060052196456,1.0,1.2477060052196456,1.0,2.0,1.0,2.0,1.0;5;37295
Baseline;Q86834;Q29706;Q86834,<P27,Q40,P47>,Q38,P17>,Q29706;1.0,1.1831851441532963,1.0,1.0490803221116793,1.0,1.2477060052196456,1.0;4;23407
Baseline;Q86138;Q57545;Q86138,<P21,Q6581097,P21>,Q57545;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;13864
Baseline;Q94370;Q61402;Q94370,<P21,Q6581097,P21>,Q61402;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;14391
Baseline;Q3476;Q45087;Q3476,P36>,Q1284,<P1343,Q602358,P1343>,Q45087;1.0,1.003840292860646,1.0,1.0069143881804807,1.0,1.0069143881804807,1.0;4;19319
Baseline;Q21600;Q7590;Q21600,<P17,Q142,P1891>,Q1667500,<P921,Q7590;1.0,1.2477060052196456,1.0,1.0000821043228474,1.0,1.0025013355636516,1.0;4;18169
Baseline;Q82038;Q21036;Q82038,<P17,Q36,<P972,Q5460604,P972>,Q7432,P105>,Q21036;1.0,1.2477060052196456,1.0,1.0001131944930988,1.0,1.0001131944930988,1.0,1.0992673010229104,1.0;5;33864
Baseline;Q92636;Q92746;Q92636,<P21,Q6581097,P21>,Q92746;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;12126
Baseline;Q45296;Q50880;Q45296,<P31,Q5,P31>,Q1157300,<P19,Q50880;1.0,2.0,1.0,2.0,1.0,1.1331355531422966,1.0;4;21904
Baseline;Q86820;Q79153;Q86820,<P21,Q6581097,P21>,Q79153;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;14504
Baseline;Q32984;Q46128;Q32984,<P641,Q5849,P641>,Q12270271,<P31,Q5,P31>,Q46128;1.0,1.051601253240384,1.0,1.051601253240384,1.0,2.0,1.0,2.0,1.0;5;20432
Baseline;Q25817;Q68771;Q25817,<P21,Q6581097,P21>,Q68771;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;15472
Baseline;Q58082;Q78236;Q58082,<P31,Q5,P31>,Q78236;1.0,2.0,1.0,2.0,1.0;3;11711
Baseline;Q84778;Q72629;Q84778,<P31,Q4022,P31>,Q4379655,P183>,Q630127,<P31,Q16521,P31>,Q72629;1.0,2.0,1.0,2.0,1.0,1.0001899346668535,1.0,2.0,1.0,2.0,1.0;6;38717
Baseline;Q74265;Q74241;Q74265,<P17,Q20,<P47,Q34,P183>,Q303180,<P31,Q16521,P31>,Q74241;1.0,1.2477060052196456,1.0,1.0490803221116793,1.0,1.0001899346668535,1.0,2.0,1.0,2.0,1.0;6;39157
Baseline;Q11387;Q84784;Q11387,<P361,Q318,<P972,Q5460604,P972>,Q4022,P31>,Q84784;1.0,1.0188524661949134,1.0,1.0001131944930988,1.0,1.0001131944930988,1.0,2.0,1.0;5;22511
Baseline;Q49788;Q5002;Q49788,<P495,Q30,P47>,Q241,P17>,Q5002;1.0,1.033176276886429,1.0,1.0490803221116793,1.0,1.2477060052196456,1.0;4;28732
Baseline;Q60466;Q75331;Q60466,<P31,Q95074,P31>,Q5994136,<P21,Q6581097,P21>,Q75331;1.0,2.0,1.0,2.0,1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;5;35702
Baseline;Q15796;Q35476;Q15796,<P31,Q5,P31>,Q4162301,<P108,Q35476;1.0,2.0,1.0,2.0,1.0,1.0157811076858403,1.0;4;22929
Baseline;Q47489;Q96972;Q47489,<P21,Q6581097,P21>,Q96972;1.0,1.2343896693056822,1.0,1.2343896693056822,1.0;3;14869
Baseline;Q25001;Q3618;Q25001,<P31,Q577,<P972,Q5460604,P972>,Q36,P17>,Q3618;1.0,2.0,1.0,1.0001131944930988,1.0,1.0001131944930988,1.0,1.2477060052196456,1.0;5;35434
Baseline;Q90480;Q10184;Q90480,<P27,Q40,<P37,Q188,P364>,Q10184;1.0,1.1831851441532963,1.0,1.0005170382890773,1.0,1.022260780844952,1.0;4;21409
Degree;Q90270;Q13470;Q90270,<P20,Q2112,P19>,Q1556252,P161>,Q2500842,<P57,Q1974092,P57>,Q1895516,<P161,Q3991986,P161>,Q3820588,<P161,Q3844855,<P19,Q13470;11.0,1.0505425453653752,961.0,1.1331355531422966,11.0,1.0682913105163596,25.0,1.0135205019967772,10.0,1.0135205019967772,16.0,1.0682913105163596,15.0,1.0682913105163596,15.0,1.0682913105163596,20.0,1.1331355531422966,133.0;10;21380
Degree;Q40392;Q95745;Q40392,<P279,Q589,P279>,Q1094364,<P138,Q959840,P138>,Q1190600,<P279,Q865746,P31>,Q3030678,<P138,Q91663,<P19,Q246288,P19>,Q95745;5.0,1.013394499229314,20.0,1.013394499229314,2.0,1.0071186637357248,19.0,1.0071186637357248,3.0,1.013394499229314,19.0,2.0,4.0,1.0071186637357248,16.0,1.1331355531422966,42.0,1.1331355531422966,10.0;10;2498
Degree;Q97181;Q35364;Q97181,<P166,Q154689,P166>,Q75883,P138>,Q1667162,P166>,Q1799810,<P166,Q594182,P166>,Q2457949,<P840,Q919721,P706>,Q2216194,<P361,Q1527687,P361>,Q1229136,<P706,Q38272,<P610,Q104674,P3137>,Q603956,P3137>,Q3397729,P3137>,Q3396753,P3137>,Q35364;11.0,1.0383458934701886,20.0,1.0383458934701886,19.0,1.0071186637357248,11.0,1.0383458934701886,9.0,1.0383458934701886,7.0,1.0383458934701886,13.0,1.0027753450571009,8.0,1.0025454529531284,5.0,1.0188524661949134,16.0,1.0188524661949134,4.0,1.0025454529531284,28.0,1.0002945903103762,25.0,1.0002405109297274,11.0,1.0002405109297274,7.0,1.0002405109297274,11.0,1.0002405109297274,3.0;17;12205
Degree;Q29903;Q8493;Q29903,<P31,Q919472,P31>,Q3093144,<P3279,Q726272,<P19,Q184579,P20>,Q5669429,<P19,Q1024118,P19>,Q5593308,<P20,Q393829,P36>,Q30682,P131>,Q841050,<P31,Q194502,P31>,Q35883,<P200,Q8493;2.0,2.0,93.0,2.0,5.0,1.0001630044489596,22.0,1.1331355531422966,309.0,1.0505425453653752,13.0,1.1331355531422966,26.0,1.1331355531422966,14.0,1.0505425453653752,12.0,1.003840292860646,19.0,1.1669304587332725,6.0,2.0,21.0,2.0,11.0,1.0003012681286345,38.0;14;7189
Degree;Q14288;Q78505;Q14288,<P31,Q182060,P366>,Q1477826,P159>,Q1134268,P750>,Q7045108,<P162,Q936637,P162>,Q1168382,<P161,Q78505;6.0,2.0,122.0,1.0021181820570308,14.0,1.0115964145589575,14.0,1.0034851642962237,8.0,1.0065322199257338,52.0,1.0065322199257338,15.0,1.0682913105163596,96.0;8;18071
Degree;Q44816;Q68544;Q44816,<P159,Q90,P20>,Q3165815,<P19,Q70308,<P131,Q661133,P131>,Q68700,P19>,Q1458208,<P20,Q68544;1.0,1.0115964145589575,53127.0,1.0505425453653752,9.0,1.1331355531422966,21.0,1.1669304587332725,32.0,1.1669304587332725,11.0,1.1331355531422966,9.0,1.0505425453653752,7.0;8;6665
Degree;Q17327;Q34765;Q17327,<P47,Q17648,<P47,Q17308,P19>,Q3362680,<P102,Q2376126,<P17,Q153660,<P122,Q50686,P122>,Q2152097,<P85,Q752655,P85>,Q3752183,P131>,Q795647,<P206,Q1247,P206>,Q34765;35.0,1.0490803221116793,30.0,1.0490803221116793,23.0,1.1331355531422966,8.0,1.0209125183913683,30.0,1.2477060052196456,19.0,1.00009217578645,23.0,1.00009217578645,4.0,1.0000646982064036,4.0,1.0000646982064036,6.0,1.1669304587332725,14.0,1.0011032631542072,303.0,1.0011032631542072,4.0;13;24483
Degree;Q93821;Q34330;Q93821,<P21,Q6581072,P21>,Q3553632,<P19,Q47325,<P47,Q34330;2.0,1.2343896693056822,336380.0,1.2343896693056822,6.0,1.1331355531422966,32.0,1.0490803221116793,24.0;5;7370
Degree;Q55343;Q8185;Q55343,<P47,Q55345,P19>,Q3103488,<P800,Q3558014,<P131,Q363100,P159>,Q3010738,<P31,Q924286,P1889>,Q358078,P361>,Q1978909,<P279,Q121359,P361>,Q1501619,P921>,Q1508115,<P31,Q326124,P31>,Q8185;17.0,1.0490803221116793,33.0,1.1331355531422966,15.0,1.0019959013522035,8.0,1.1669304587332725,47.0,1.0115964145589575,3.0,2.0,20.0,1.0018534777201709,24.0,1.0188524661949134,2.0,1.013394499229314,30.0,1.0188524661949134,14.0,1.0025013355636516,4.0,2.0,156.0,2.0,2.0;14;20425
Degree;Q81818;Q11132;Q81818,<P607,Q189266,P607>,Q2361329,<P106,Q1261521,<P425,Q256132,P31>,Q1009583,<P361,Q1712985,<P466,Q852054,<P31,Q2281257,<P366,Q181467,P101>,Q5216534,<P108,Q2484897,P123>,Q5226356,<P50,Q11132;6.0,1.0096619272402438,3932.0,1.0096619272402438,23.0,1.2372857624535838,5.0,1.0001252364604498,13.0,2.0,5.0,1.0188524661949134,5.0,1.0013402709661599,17.0,2.0,4.0,1.0021181820570308,4.0,1.0026102606319625,18.0,1.0157811076858403,5.0,1.0052606976459049,13.0,1.0085407106074407,31.0;14;13710
Degree;Q15604;Q93268;Q15604,<P276,Q171566,P276>,Q15585,<P3764,Q171610,P3764>,Q173126,<P1346,Q172983,<P20,Q160348,<P131,Q574443,<P131,Q6156,P131>,Q145238,<P138,Q81739,P131>,Q1796323,<P131,Q93268;6.0,1.004921989946052,27.0,1.004921989946052,6.0,1.0001759221957542,14.0,1.0001759221957542,7.0,1.003316905170602,19.0,1.0505425453653752,8.0,1.1669304587332725,26.0,1.1669304587332725,48.0,1.1669304587332725,6.0,1.0071186637357248,28.0,1.1669304587332725,6.0,1.1669304587332725,9.0;13;4836
Degree;Q10732;Q22965;Q10732,<P54,Q612017,P54>,Q1345927,<P54,Q162205,P54>,Q1674344,<P54,Q176850,P54>,Q2128378,<P54,Q666179,P54>,Q1359176,<P19,Q22965;22.0,1.1060869955510404,104.0,1.1060869955510404,14.0,1.1060869955510404,16.0,1.1060869955510404,17.0,1.1060869955510404,24.0,1.1060869955510404,17.0,1.1060869955510404,98.0,1.1060869955510404,11.0,1.1331355531422966,12.0;10;15192
Degree;Q22384;Q28179;Q22384,<P47,Q21362,<P47,Q21457,P20>,Q2835315,<P108,Q3428619,<P407,Q8786,P361>,Q1338704,<P361,Q671198,P407>,Q3098385,<P31,Q651019,P31>,Q1062351,<P180,Q741098,<P361,Q51649,P921>,Q430269,<P31,Q567620,P50>,Q127154,<P31,Q3771738,P31>,Q625874,<P495,Q28179;21.0,1.0490803221116793,27.0,1.0490803221116793,25.0,1.0505425453653752,10.0,1.0157811076858403,5.0,1.0047193564772647,11.0,1.0188524661949134,3.0,1.0188524661949134,11.0,1.0047193564772647,3.0,2.0,13.0,2.0,3.0,1.0035592771316473,6.0,1.0188524661949134,20.0,1.0025013355636516,5.0,2.0,9.0,1.0085407106074407,5.0,2.0,9.0,2.0,6.0,1.033176276886429,94.0;19;17928
Degree;Q91968;Q99723;Q91968,<P19,Q536634,<P166,Q1411043,<P1027,Q166020,<P31,Q896375,P31>,Q488589,P108>,Q98885,<P106,Q1227195,P106>,Q96981,<P19,Q14947,P19>,Q99723;10.0,1.1331355531422966,56.0,1.0383458934701886,4.0,1.0001702296293702,6.0,2.0,20.0,2.0,6.0,1.0157811076858403,21.0,1.2372857624535838,25.0,1.2372857624535838,25.0,1.1331355531422966,78.0,1.1331355531422966,7.0;11;7812
Degree;Q71521;Q66780;Q71521,P138>,Q1631992,<P138,Q123514,P138>,Q1186134,<P921,Q2995292,<P279,Q10265536,P279>,Q115368,<P2283,Q104555,<P279,Q4198689,<P279,Q517596,P279>,Q49720,P279>,Q45227,<P2283,Q245656,<P31,Q3389554,P527>,Q1882685,P361>,Q239001,<P361,Q846929,<P2283,Q1790086,<P279,Q13692,<P61,Q17518,<P19,Q493709,<P47,Q501147,P131>,Q66780;7.0,1.0071186637357248,4.0,1.0071186637357248,26.0,1.0071186637357248,4.0,1.0025013355636516,2.0,1.013394499229314,7.0,1.013394499229314,8.0,1.000047729979682,6.0,1.013394499229314,8.0,1.013394499229314,24.0,1.013394499229314,5.0,1.013394499229314,9.0,1.000047729979682,7.0,2.0,13.0,1.013437959784208,9.0,1.0188524661949134,8.0,1.0188524661949134,5.0,1.000047729979682,2.0,1.013394499229314,4.0,1.0074673334267499,9.0,1.1331355531422966,24.0,1.0490803221116793,20.0,1.1669304587332725,4.0;23;11394
Degree;Q69026;Q9626;Q69026,<P131,Q1727032,P131>,Q147606,<P190,Q766594,P19>,Q166635,<P102,Q9626;17.0,1.1669304587332725,46.0,1.1669304587332725,17.0,1.004377583549359,22.0,1.1331355531422966,29.0,1.0209125183913683,3393.0;6;28584
