sep=;
Variations;Start node;End node;Path;Weight;Path length;Search duration
Baseline;Q3233311;Q4742213;Q3233311,<P31,Q482994,P31>,Q272338,<P31,Q1344,P31>,Q4742213;1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0;5;8769
Baseline;Q493811;Q769732;Q493811,P19>,Q6183123,<P31,Q5,P31>,Q769732;1.0,1.1991716861887758,1.0,2.0,1.0,2.0,1.0;4;7920
Baseline;Q5788762;Q2399021;Q5788762,<P31,Q532,P31>,Q5715561,<P31,Q4167410,P31>,Q2399021;1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0;5;7336
Baseline;Q2605293;Q5755859;Q2605293,<P31,Q5,P31>,Q5954801,<P27,Q794,P17>,Q5755859;1.0,2.0,1.0,2.0,1.0,1.267384095264984,1.0,1.3092882003829798,1.0;5;11390
Baseline;Q5217071;Q2978041;Q5217071,<P31,Q5,P360>,Q5394354,<P360,Q1022867,P360>,Q2978041;1.0,2.0,1.0,1.014862120316457,1.0,1.014862120316457,1.0,1.014862120316457,1.0;5;11090
Baseline;Q2279834;Q405616;Q2279834,<P31,Q16521,P360>,Q447755,<P31,Q4167410,P31>,Q405616;1.0,2.0,1.0,1.014862120316457,1.0,2.0,1.0,2.0,1.0;5;6156
Baseline;Q1408069;Q4108829;Q1408069,<P495,Q30,<P530,Q159,P17>,Q4108829;1.0,1.0443389766465405,1.0,1.0003736180737954,1.0,1.3092882003829798,1.0;4;10340
Baseline;Q1327229;Q442033;Q1327229,<P31,Q24706,<P17,Q17,P27>,Q5355781,<P19,Q490,P19>,Q442033;1.0,2.0,1.0,1.3092882003829798,1.0,1.267384095264984,1.0,1.1991716861887758,1.0,1.1991716861887758,1.0;6;9882
Baseline;Q826299;Q4515850;Q826299,<P31,Q5,P31>,Q401340,<P31,Q4167410,P31>,Q4515850;1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0;5;11707
Baseline;Q1670981;Q2317125;Q1670981,<P17,Q183,P47>,Q31,P17>,Q2317125;1.0,1.3092882003829798,1.0,1.093775594903121,1.0,1.3092882003829798,1.0;4;9790
Baseline;Q259567;Q2307870;Q259567,<P279,Q116646,<P279,Q3249551,P31>,Q11448,P101>,Q7186,<P27,Q36,P17>,Q2307870;1.0,1.0211666076093124,1.0,1.0211666076093124,1.0,2.0,1.0,1.0045016318256517,1.0,1.267384095264984,1.0,1.3092882003829798,1.0;7;11499
Baseline;Q6192967;Q231793;Q6192967,<P31,Q4167836,<P279,Q224414,<P31,Q4167410,P31>,Q231793;1.0,2.0,1.0,1.0211666076093124,1.0,2.0,1.0,2.0,1.0;5;10981
Baseline;Q3668548;Q2781356;Q3668548,<P31,Q16970,P31>,Q5117954,<P17,Q833,P17>,Q2781356;1.0,2.0,1.0,2.0,1.0,1.3092882003829798,1.0,1.3092882003829798,1.0;5;11269
Baseline;Q4460840;Q3550931;Q4460840,<P27,Q159,P530>,Q142,P17>,Q3550931;1.0,1.267384095264984,1.0,1.0003736180737954,1.0,1.3092882003829798,1.0;4;10181
Baseline;Q4652896;Q3321538;Q4652896,<P31,Q43229,P31>,Q283639,P463>,Q3321538;1.0,2.0,1.0,2.0,1.0,1.0235396330621496,1.0;4;4801
Baseline;Q688759;Q5466958;Q688759,<P31,Q8502,<P972,Q5460604,P972>,Q5287,P407>,Q5466958;1.0,2.0,1.0,1.0002177320747516,1.0,1.0002177320747516,1.0,1.0064216135937674,1.0;5;8675
Baseline;Q6208469;Q5537328;Q6208469,<P31,Q4167836,<P279,Q224414,<P31,Q4167410,P31>,Q5537328;1.0,2.0,1.0,1.0211666076093124,1.0,2.0,1.0,2.0,1.0;5;10604
Baseline;Q3756494;Q4325280;Q3756494,<P31,Q4167410,P31>,Q4325280;1.0,2.0,1.0,2.0,1.0;3;1516
Baseline;Q2444332;Q1365213;Q2444332,<P31,Q16521,P31>,Q3377932,<P421,Q6985,P421>,Q1365213;1.0,2.0,1.0,2.0,1.0,1.0670415696703457,1.0,1.0670415696703457,1.0;5;10497
Baseline;Q3507745;Q419355;Q3507745,<P-1,Q226541,<P31,Q9734,<P972,Q5460604,P972>,Q11173,P31>,Q419355;1.0,1.0244755844613005,1.0,2.0,1.0,1.0002177320747516,1.0,1.0002177320747516,1.0,2.0,1.0;6;9569
Baseline;Q3080674;Q5463100;Q3080674,<P31,Q5,P31>,Q2437734,<P1080,Q1152150,P1080>,Q5463100;1.0,2.0,1.0,2.0,1.0,1.001459948629633,1.0,1.001459948629633,1.0;5;11542
Baseline;Q3139832;Q421336;Q3139832,<P171,Q542516,<P1343,Q678259,P1343>,Q369682,<P527,Q623,P527>,Q421336;1.0,1.0965103775385219,1.0,1.0124405922905477,1.0,1.0124405922905477,1.0,1.0127915475900258,1.0,1.0127915475900258,1.0;6;11869
Baseline;Q497999;Q4185206;Q497999,<P17,Q30,P27>,Q862,<P31,Q5,P31>,Q4185206;1.0,1.3092882003829798,1.0,1.267384095264984,1.0,2.0,1.0,2.0,1.0;5;10335
Baseline;Q1640820;Q1379003;Q1640820,<P17,Q30,<P37,Q1860,P1412>,Q1379003;1.0,1.3092882003829798,1.0,1.000984453972223,1.0,1.0797899097280277,1.0;4;8828
Baseline;Q3670118;Q135905;Q3670118,<P138,Q163900,P417>,Q449721,<P31,Q4167410,P31>,Q135905;1.0,1.0112919920557446,1.0,1.00057101719215,1.0,2.0,1.0,2.0,1.0;5;11127
Baseline;Q3920001;Q614819;Q3920001,<P27,Q29999,P47>,Q31,P17>,Q614819;1.0,1.267384095264984,1.0,1.093775594903121,1.0,1.3092882003829798,1.0;4;8679
Baseline;Q2270666;Q2931949;Q2270666,<P527,Q3064117,P527>,Q178296,<P1343,Q2657718,P1343>,Q438077,<P31,Q4167410,P31>,Q2931949;1.0,1.0127915475900258,1.0,1.0127915475900258,1.0,1.0124405922905477,1.0,1.0124405922905477,1.0,2.0,1.0,2.0,1.0;7;11916
Baseline;Q5196592;Q1454474;Q5196592,<P1001,Q30,<P530,Q183,P17>,Q1454474;1.0,1.0024439789985977,1.0,1.0003736180737954,1.0,1.3092882003829798,1.0;4;6422
Baseline;Q6071579;Q4471572;Q6071579,<P-1,Q3154477,<P31,Q41710,P31>,Q5315196,<P2831,Q131250,<P31,Q16521,P31>,Q4471572;1.0,1.0244755844613005,1.0,2.0,1.0,2.0,1.0,1.0000010590081456,1.0,2.0,1.0,2.0,1.0;7;11354
Baseline;Q4538305;Q3270639;Q4538305,<P31,Q5,P31>,Q34660,<P800,Q8337,P1441>,Q3270639;1.0,2.0,1.0,2.0,1.0,1.0028057361811615,1.0,1.0024016186727704,1.0;5;11526
Baseline;Q4304835;Q2405323;Q4304835,<P105,Q7432,P105>,Q2405323;1.0,1.1263877507493012,1.0,1.1263877507493012,1.0;3;1818
Baseline;Q663766;Q5815363;Q663766,<P31,Q5,P31>,Q23,P138>,Q158793,<P105,Q34740,P105>,Q5815363;1.0,2.0,1.0,2.0,1.0,1.0112919920557446,1.0,1.1263877507493012,1.0,1.1263877507493012,1.0;6;12538
Baseline;Q5782121;Q4761370;Q5782121,<P17,Q794,P27>,Q6399740,<P31,Q5,P31>,Q4761370;1.0,1.3092882003829798,1.0,1.267384095264984,1.0,2.0,1.0,2.0,1.0;5;8466
Baseline;Q5550648;Q5904914;Q5550648,<P31,Q5,P31>,Q825502,<P19,Q206338,<P31,Q16521,P31>,Q5904914;1.0,2.0,1.0,2.0,1.0,1.1991716861887758,1.0,2.0,1.0,2.0,1.0;6;12210
Baseline;Q1287827;Q428779;Q1287827,<P17,Q183,P530>,Q38,P17>,Q428779;1.0,1.3092882003829798,1.0,1.0003736180737954,1.0,1.3092882003829798,1.0;4;8363
Baseline;Q2127898;Q3177649;Q2127898,<P17,Q40,P530>,Q142,P27>,Q3177649;1.0,1.3092882003829798,1.0,1.0003736180737954,1.0,1.267384095264984,1.0;4;5745
Baseline;Q5790763;Q2336392;Q5790763,<P105,Q7432,<P972,Q5460604,P972>,Q2736,P641>,Q2336392;1.0,1.1263877507493012,1.0,1.0002177320747516,1.0,1.0002177320747516,1.0,1.0834011275047926,1.0;5;10390
Baseline;Q5750023;Q3150362;Q5750023,<P27,Q30,P530>,Q148,P17>,Q3150362;1.0,1.267384095264984,1.0,1.0003736180737954,1.0,1.3092882003829798,1.0;4;9941
Baseline;Q3988351;Q86410;Q3988351,<P2554,Q1677137,<P31,Q5,P31>,Q86410;1.0,1.0014256367657128,1.0,2.0,1.0,2.0,1.0;4;8858
Baseline;Q920294;Q4187725;Q920294,P54>,Q5547118,<P27,Q159,P17>,Q4187725;1.0,1.1602086584929594,1.0,1.267384095264984,1.0,1.3092882003829798,1.0;4;5009
Degree;Q3239497;Q1715627;Q3239497,<P31,Q728937,P31>,Q9643,<P609,Q565620,P20>,Q94607,<P735,Q6280365,P735>,Q6280368,<P641,Q428242,P641>,Q2292129,P31>,Q1715627;2.0,2.0,6475.0,2.0,8.0,1.0008416996741856,31.0,1.0837510237961248,19.0,1.1368791326469125,38.0,1.1368791326469125,4.0,1.0834011275047926,7.0,1.0834011275047926,21.0,2.0,1.0;10;3616
Degree;Q3104866;Q5121575;Q3104866,<P19,Q1164461,P19>,Q5212507,<P54,Q1275867,P54>,Q3845367,<P19,Q132189,P19>,Q492555,<P20,Q773432,P19>,Q4962182,<P54,Q1351760,P54>,Q6216075,<P19,Q936753,<P47,Q983741,P159>,Q5121575;11.0,1.1991716861887758,28.0,1.1991716861887758,13.0,1.1602086584929594,20.0,1.1602086584929594,11.0,1.1991716861887758,25.0,1.1991716861887758,3.0,1.0837510237961248,40.0,1.1991716861887758,4.0,1.1602086584929594,13.0,1.1602086584929594,7.0,1.1991716861887758,30.0,1.093775594903121,12.0,1.015470414595335,2.0;14;1953
Degree;Q3257692;Q2633492;Q3257692,<P31,Q1172903,P31>,Q1444742,P206>,Q111444,P19>,Q467694,P138>,Q606153,P190>,Q463171,P19>,Q908962,P57>,Q1059146,<P161,Q1136362,P161>,Q91458,<P50,Q348436,P50>,Q2633492;5.0,2.0,87.0,2.0,19.0,1.0019261240153607,24.0,1.1991716861887758,14.0,1.0112919920557446,25.0,1.0084453781601597,24.0,1.1991716861887758,10.0,1.0178000207141993,11.0,1.107795380140505,8.0,1.107795380140505,33.0,1.010277038648926,19.0,1.010277038648926,5.0;13;4830
Degree;Q2471252;Q4159757;Q2471252,<P171,Q2518986,<P171,Q10589,P171>,Q2521847,P171>,Q1307078,<P138,Q253026,P138>,Q3815162,<P31,Q1413444,P31>,Q250376,<P138,Q1579,<P22,Q11378,<P140,Q234953,P361>,Q117421,<P31,Q19097,P31>,Q814401,<P921,Q223710,P140>,Q4108333,<P31,Q3704243,P31>,Q4451930,<P361,Q484479,P1142>,Q24582,<P159,Q487689,P36>,Q4159757;3.0,1.0965103775385219,192.0,1.0965103775385219,398.0,1.0965103775385219,4.0,1.0965103775385219,4.0,1.0112919920557446,7.0,1.0112919920557446,3.0,2.0,15.0,2.0,3.0,1.0112919920557446,10.0,1.0103979773791625,22.0,1.007522558462015,7.0,1.0287251723482806,3.0,2.0,23.0,2.0,4.0,1.003652095491188,11.0,1.007522558462015,3.0,2.0,8.0,2.0,2.0,1.0287251723482806,9.0,1.001221459995226,6.0,1.015470414595335,23.0,1.0068892715908992,3.0;23;1568
Degree;Q4365964;Q1600361;Q4365964,<P31,Q4167410,P31>,Q423367,P31>,Q4616847,<P17,Q16,P17>,Q1600361;1.0,2.0,412305.0,2.0,2.0,2.0,3.0,1.3092882003829798,71605.0,1.3092882003829798,1.0;6;8866
Degree;Q1404812;Q5831831;Q1404812,<P19,Q8194,P190>,Q18998,P20>,Q5708397,<P19,Q688074,P740>,Q871483,P178>,Q228079,<P279,Q151964,<P171,Q2240448,<P105,Q68947,P105>,Q5831831;6.0,1.1991716861887758,38.0,1.0084453781601597,80.0,1.0837510237961248,7.0,1.1991716861887758,12.0,1.0030408359895022,9.0,1.0034040757834701,4.0,1.0211666076093124,4.0,1.0965103775385219,7.0,1.1263877507493012,4685.0,1.1263877507493012,2.0;11;8338
Degree;Q2135690;Q1393185;Q2135690,<P31,Q4167410,P31>,Q1145940,<P138,Q154751,<P19,Q155622,P20>,Q1713060,<P937,Q11045,P131>,Q1393185;1.0,2.0,412305.0,2.0,2.0,1.0112919920557446,31.0,1.1991716861887758,34.0,1.0837510237961248,8.0,1.0266569294397698,313.0,1.2162778447659264,4.0;8;7167
Degree;Q727676;Q4187923;Q727676,<P176,Q62621,<P1056,Q2383811,<P361,Q1129653,P366>,Q692096,P366>,Q198976,<P366,Q2520975,<P279,Q6149036,P136>,Q4289204,<P69,Q6378860,P69>,Q4159892,P161>,Q4208805,<P161,Q4321437,<P166,Q4187923;1.0,1.0056652699761237,114.0,1.0007732877479747,18.0,1.0287251723482806,14.0,1.0036540017058504,6.0,1.0036540017058504,8.0,1.0036540017058504,11.0,1.0211666076093124,16.0,1.059942826268231,8.0,1.0568297659231936,43.0,1.0568297659231936,8.0,1.107795380140505,17.0,1.107795380140505,11.0,1.0525134605230357,2.0;14;2911
Degree;Q1094820;Q273138;Q1094820,<P403,Q723494,P403>,Q1100264,<P131,Q926740,<P131,Q846866,P276>,Q4031919,<P361,Q4031235,<P361,Q277985,P361>,Q4028110,<P31,Q4451214,P31>,Q162559,P241>,Q4518112,<P106,Q485016,<P31,Q155076,P279>,Q1562410,<P279,Q5621421,P31>,Q1395099,<P31,Q1194093,P31>,Q273138;3.0,1.0069958078103545,22.0,1.0069958078103545,11.0,1.2162778447659264,10.0,1.2162778447659264,23.0,1.0072328138333575,3.0,1.0287251723482806,3.0,1.0287251723482806,9.0,1.0287251723482806,2.0,2.0,3.0,2.0,6.0,1.0059886910638138,16.0,1.3147912303111853,7.0,2.0,24.0,1.0211666076093124,3.0,1.0211666076093124,12.0,2.0,3.0,2.0,34.0,2.0,3.0;19;1327
Degree;Q951997;Q69975;Q951997,<P131,Q1023268,<P131,Q620742,P20>,Q4222321,<P102,Q771163,<P1142,Q167651,P1142>,Q1412555,P102>,Q1446538,<P19,Q275636,P19>,Q69975;3.0,1.2162778447659264,51.0,1.2162778447659264,27.0,1.0837510237961248,8.0,1.0300053013947772,5.0,1.001221459995226,30.0,1.001221459995226,50.0,1.0300053013947772,6.0,1.1991716861887758,52.0,1.1991716861887758,20.0;10;2873
